ID,Tipo,TextUser,Timer,Txtimer
4,I/S,Mis puntos fuertes son: Soy un jugador de equipo y puedo adaptarme fácilmente a un nuevo entorno. Mi debilidad es: estoy pensando demasiado en una persona y siendo una persona sensible sigo esperando lo bueno de los demás.,0:0,0:0
7,S/I,"Fuerza: Soy una persona automotivada y soy muy optimista en cada situación. Creo que todo sucede por una razón. Así que incluso cuando hay muchos efectos negativos, busco ese lado positivo. Debilidad: Simplemente no puedo mantener nada a medias. Si algún trabajo esté pendiente, simplemente sigo trabajando en él y eso a veces afecta mi otra rutina de trabajo.",0:0,0:0
10,C/I,"Fuerza: Soy una buena persona aprendiz, y puedo hacer cualquier trabajo en cualquier entorno con una sensación encantadora, y puedo trabajar con el equipo y el personal. Debilidad: Me siento tímido hasta que no terminé mi trabajo.",0:0,0:0
4,I/S,"Mis puntos fuertes son que aprendo rápido, puedo convencer a la gente fácilmente, me gusta hacer amigos y también me gusta interactuar con la gente. Mi debilidad es que tengo miedo de pedir ayuda, sin embargo, estoy aprendiendo a pedir ayuda a otros para acelerar mi propio trabajo.",0:0,0:0
12,DC/IS,"Mi fortaleza es que estoy motivado, puedo adaptarme a cualquier entorno, no espero la fecha límite, termino mi trabajo antes de la fecha límite. Mi debilidad es hablar en público, a veces me da vergüenza compartir mi opinión delante de cualquiera.",0:0,0:0
7,S/I,"Mis puntos fuertes son que soy automotivado y me adapto fácilmente a cualquier entorno. Soy trabajadora y apasionada por mi trabajo. Mi debilidad es si puedo comenzar cualquier trabajo hasta que termine, entonces no puedo sentirme cómodo.",0:0,0:0
4,I/S,"Mis puntos fuertes son: soy una persona trabajadora, soy el primero en aprender, puedo cubrir cualquier trabajo que se me dé dentro del lapso de tiempo dado, me gusta hacer amigos y también me gusta interactuar con la gente, puedo convencer a la gente fácilmente. Mis debilidades son: que confío en las personas fácilmente, priorizo a las personas muy rápido y siempre requiero una rutina adecuada antes de comenzar cualquier proyecto. Sin una rutina adecuada, no puedo realizar tareas según mis expectativas.",0:0,0:0
12,DC/IS,Mi fortaleza es que soy una persona multitarea y automotivada y mi debilidad es confiar fácilmente en las personas nuevas.,0:0,0:0
7,S/I,"Mi fortaleza es que aprendo rápido y me adapto a trabajar en cualquier entorno Y me considero una persona enfocadaMi debilidad es que tengo miedo de pedir ayuda, sin embargo, estoy aprendiendo a pedir ayuda a otros para acelerar mi propio trabajo.",0:0,0:0
10,C/I,"Mis puntos fuertes son automotivado, trabajador, trato de aprender cosas nuevas. Y mi debilidad se esta volviendo emocional y necesito algo de tiempo para entender cosas nuevas.",0:0,0:0
4,I/S,"Mi fuerza es mi habilidad trabajadora, nunca me detengo mientras no estoy logrando mi objetivo, siempre me adapto en cualquier situación y circunstancia. Siempre tengo ganas de aprender cosas nuevas y tecnología y me encanta trabajar como líder de equipo. Y hablando de mi debilidad, me gusta ayudar a la gente, así que algunas personas se han aprovechado de ello. Pero eso mejoré mi conocimiento y experiencia. Eso es todo gracias.",0:0,0:0
4,I/S,"Mi fortaleza es que soy una persona trabajadora, automotivación, trabajo en equipo, aprender cosas nuevas todos los días, y siempre crecer.Confiar fácilmente en cualquiera esta es mi debilidad.",0:0,0:0
7,S/I,"Soy una persona motivada y trabajadora. Siempre trato de aprender cosas nuevas a diario, puedo adaptarme fácilmente a cualquier entorno. Confiar fácilmente en cualquiera y pensar demasiado es mi debilidad.",0:0,0:0
7,S/I,"Fuerza: Me apasiona aprender cosas nuevas a diario y puedo adaptarme fácilmente a cualquier tipo de entorno y mi naturaleza de ayuda siempre estando listo para ayudar a los demás, también puedo superar mi miedo y tener control sobre mi mente y simplemente creo que donde hay voluntad hay un camino. Debilidad: confiar fácilmente en cualquiera y pensar demasiado.",0:0,0:0
10,C/I,"Fortalezas: - Siempre trato de aprender cosas nuevas a diario, puedo adaptarme fácilmente a cualquier entorno, siempre estoy listo para ayudar a los demás. Debilidades: - Pensar demasiado, emocionarse fácilmente, cambio repentino de humor a veces no habla en momentos en que debería.",0:0,0:0
10,C/I,"Mis puntos fuertes son que soy una persona motivada y trabajadora. Adopto fácilmente cualquier tipo de entorno y me gusta que las cosas sean perfectas y doy mi 100% de esfuerzo para que sea perfecto. Me gusta hacer un trabajo inteligente porque siempre trato de encontrar la mejor manera posible de terminar mi trabajo pronto de una manera incorrecta. Debilidad. Lo siento, no quiero compartirlo.",0:0,0:0
4,I/S,"Mi punto fuerte es que aprendo rápido, honesto y puntual y un buen jugador de equipo. Creo que mi mayor debilidad es que confío en la gente fácilmente también no puedo decir que no si alguien me pide ayuda con cualquier trabajo.",0:0,0:0
10,C/I,"No soy la persona más fuerte del mundo, pero tengo suficiente mente. Soy una persona motivada y me gustan las personas y los pueblos como yo, soy una persona amigable de la naturaleza, creo que todas estas cosas son mi fortaleza.",0:0,0:0
7,S/I,Mi fortaleza es que aprendo rápido y me adapto para trabajar en cualquier entorno. Y me considero una persona enfocada. Mi debilidad es que no digo que no si alguien pide ayuda.,0:0,0:0
4,I/S,"Mis puntos fuertes son que soy un trabajador y un aprendiz rápido, puedo adaptarme en cualquier entorno. Mi debilidad es la sonrisa asesina de Tu hija.",0:0,0:0
2,D/C,Mis puntos fuertes son que soy una persona muy trabajadora y siempre mantengo la disciplina en mi trabajo y estoy muy centrada en mi objetivo. Mi debilidad es que soy muy emocional.,0:0,0:0
7,S/I,"Mi fortaleza es que soy una persona motivada, honesta, bien disciplinada y de rápido aprendizaje. Mi debilidad es que no puedo decir que no si alguien me pregunta algo.",0:0,0:0
6,S/D,"Mis fortalezas son una actitud trabajadora, automotivada, positiva, ayudando a los demás. Mi debilidad confiando en personas falsas.",0:0,0:0
13,IS/DC,Buenos días a todos. Mi fortaleza es que aprendo rápido y soy un gran líder de equipo. Y mi debilidad es que me concentro en una cosa a la vez o puedo hacer un solo trabajo a la vez.,0:0,0:0
4,I/S,"Mi fuerza es fácil de aprender, actitud, pensamiento positivo, ayudar a los demás. Mi debilidad es confiar en las personas falsas.",0:0,0:0
10,C/I,"Mi fuerza es optimista, puntual, honesta, servicial, mi debilidad es que soy perezoso, grosero y molesto fácilmente.",0:0,0:0
10,C/I,Fuerza - Puedo superar mi miedo y tengo un buen control sobre mi mente. Debilidad: mi debilidad es que no puedo controlar mis emociones y confío en las personas fácilmente.,0:0,0:0
7,S/I,"Considero la dedicación, la versatilidad y el aprendizaje continuo como mis fortalezas.Hablando de mis debilidades no creo que tenga ninguna. Pero estaría abierto a la crítica constructiva de cualquiera si él / ella piensa que encontraron una debilidad en mí.",0:0,0:0
2,D/C,"Fuerza: Soy una persona honesta, motivada y trabajadora con una actitud positiva hacia mi carrera y mi vida. Debilidad: No me siento cómodo hasta que terminé mi trabajo en el período de tiempo dado.",0:0,0:0
9,C/D,"Mis fortalezas son que soy mentalmente muy fuerte, adaptable.La debilidad es que soy una persona muy pródiga.",0:0,0:0
12,DC/IS,"Mi punto fuerte es que soy una persona motivada y tengo una actitud positiva, nunca tengo miedo de ninguna situación y condición y acepto cualquier desafío, soy un jugador de equipo y un aprendiz rápido. Mis debilidades son:-.1. Nunca me siento relajado y en la zona de confort hasta que y a menos que complete la tarea que se me asigné.2. Pienso demasiado antes de hacer cualquier tarea porque quería hacer la tarea perfectamente sin ningún error.",0:0,0:0
2,D/C,Stengths: actitud positiva. Debilidad: No puedo aceptar el fracaso hasta que logre el éxito.,0:0,0:0
6,S/D,"Mi fortaleza es que soy meticuloso y detallista. Recientemente, cuando iba a presentar la propuesta para un nuevo proyecto, pasé casi 4 horas obteniendo todas las cosas en la secuencia adecuada y poniendo muchos gráficos para denotar los impactos. Mi debilidad hasta hace unos 3 años era, estoy demasiado involucrado en lo que estaba pasando. Estuve involucrado en el diseño de soluciones, recopilación de requisitos, aprendizaje parcial de una nueva tecnología para hacer codificación, etc. Esto llevé al agotamiento y al estrés. Ahora, he comenzado a delegar las tareas a los miembros del equipo.",0:0,0:0
10,C/I,"Mi fortaleza: Soy automotivado, trabajador y adopto fácilmente cualquier tipo de entorno. Mi debilidad: Me siento nervioso si no soy capaz de completar mi trabajo dentro de un tiempo determinado.",0:0,0:0
2,D/C,"Mi fuerza es trabajar por mis metas de manera eficiente y me centro en el trabajo. Mi debilidad es que una vez que me concentro en un trabajo, nunca mentiré en caso de que no pueda completar mi trabajo. Entonces, ¿cómo puedo rectificar mi debilidad es programar mi tiempo y planificar adecuadamente para terminar mi trabajo?",0:0,0:0
2,D/C,Mi fortaleza es que estoy motivado y aprendo rápido y mi debilidad es que no me siento cómodo hasta que termino mi trabajo en un tiempo determinado.,0:0,0:0
2,D/C,"Fuerza: jugador de equipo, así como trabajo independiente, automotivado, adaptable.Debilidad: nervioso al hablar en público, centrarse en demasiados detalles.",0:0,0:0
12,DC/IS,"FUERZA: mis puntos fuertes son que soy una persona con actitud positiva, disciplinada y motivada. DEBILIDAD: mi debilidad es que a veces soy tímido frente al escenario y todo me haré pensar demasiado. Eso es todo, gracias.",0:0,0:0
13,IS/DC,Mi fuerza son mis padres y quienes me apoyaron en todo. Y mi debilidad es que confío en la gente fácilmente.,0:0,0:0
4,I/S,"MI fuerza es mi habilidad trabajadora, nunca me detengo mientras no estoy logrando mi objetivo, siempre me adapto en cualquier situación y circunstancia. Siempre tengo ganas de aprender cosas nuevas y tecnología y me encanta trabajar como líder de equipo. Y hablando de mi debilidad, me gusta ayudar a la gente, así que algunas personas se han aprovechado de ello. Pero eso mejoré mi conocimiento y experiencia.",0:0,0:0
10,C/I,Fuerza: Me gusta que las cosas sean perfectas y doy mi 100% de esfuerzo para que sean perfectas. Soy muy genuinamente dedicado a mi trabajo. Debilidad: Me gusta responder a las preguntas en palabras cortas o directas al grano.,0:0,0:0
9,C/D,Fuerza: Yo diría que soy una persona honesta y trabajadora. También poseo una perspectiva positiva de las palabras profesión y la vida en general. La gente dice que soy amable y bueno dando consejos. Debilidad: Soy un poco tímido pero estoy tomando cursos de recitar para mejorar mi confianza.,0:0,0:0
10,C/I,"Mis puntos fuertes son que tengo un fuerte sentido de urgencia, que siempre respeto el tiempo y que no espero la fecha límite. Si puedo lograrlo sin violar el SLA, con mucho gusto lo haré. Por ejemplo, mis compañeros de trabajo a menudo me recuerdan nuestro SLA de tres días, pero si puedo completarlo de inmediato, lo haré. Aparte de eso, disfruto pensando profundamente para resolver dificultades. En realidad, en mi trabajo actual, mis compañeros de trabajo confían en mí cuando no pueden resolver un problema. Siempre están interesados por mis recomendaciones y opiniones, al igual que yo lo estoy por ellos. Mi debilidad es que soy incapaz de decir que no cuando alguien pide ayuda.",0:0,0:0
4,I/S,Mis puntos fuertes son: Soy un jugador de equipo y puedo adaptarme fácilmente a un nuevo entorno. Mi debilidad es: Soy una persona que piensa demasiado y siendo una persona sensible sigo esperando lo bueno de los demás.,0:0,0:0
10,C/I,"Fuerza: Aprendo rápido, siempre me mantengo motivado y me adapto a cualquier entorno. Debilidad: A veces, me da vergüenza compartir mi opinión frente a alguien, pero ahora estoy trabajando en ello para superar mi debilidad.",0:0,0:0
7,S/I,"Fuerza. - Mi actitud positiva. Nunca tengo miedo en ninguna situación y condiciones, tomo desafíos. Debilidad - Me tomo mi fracaso muy en serio a menos que sea para lograr el éxito en él.",0:0,0:0
6,S/D,Mi fuerza es una persona motivada y confianza en mí misma y actitud positiva y ser una persona sensible. Mi debilidad es que estoy pensando demasiado en mí mismo y nervioso en algunos momentos.,0:0,0:0
6,S/D,"Fuerza: Mi fortaleza es la parte de planificación. Cada vez que me han dado una tarea, solía investigar sobre ella y planificar el viaje y hacer todo lo posible para ejecutarla a cualquier costo. Debilidad: Cada vez que he dado una tarea grande, solía omitir comidas para ahorrar tiempo y no romper el flujo. Aunque no ha afectado mucho, hasta ahora estoy trabajando en ello. así que no afectaré mi salud en el futuro.",0:0,0:0
2,D/C,"Básicamente, soy una persona jovial, y al contar mis fortalezas siempre estoy siendo proactivo. Soy un tipo motivado que esté buscando un papel en el que pueda poner mis habilidades y experiencia a buen uso. Soy feliz trabajando por mi cuenta. Pero También me gusta trabajar en equipo. Soy una persona optimista que me anima a mí mismo y a los demás También. Simplemente creo que donde hay voluntad hay un camino. Y mi debilidad es que soy mís introvertido y a veces noto que soy tímido para compartir mis ideas cuando hay una sala de personas. Aparte de eso, espero mejorar mis habilidades de escritura y oratoria.",0:0,0:0
10,C/I,"Fuerza: Soy una persona motivada, honesta, trabajadora con una actitud positiva hacia mi carrera. Nunca me detengo hasta que termino la tarea en la fecha límite. Puedo adaptarme a cosas nuevas, nuevos entornos fácilmente y puedo hacerme amigo de las incógnitas muy fácilmente. Tengo la confianza en mí mismo para entender rápidamente la situación y soy un Lerner rápido. Y me gusta trabajar en equipo. Me he hecho flexible en cualquier situación. Tengo una conexión natural con los clientes. Siempre solía pensar positivamente, tengo un buen sistema de gestión del tiempo.",0:0,0:0
